"subscriptionId";"mgPath";"type";"id";"name";"location";"tags";"createdTime";"changedTime";"cafResourceNamingResult";"cafResourceNaming";"cafResourceNamingFriendlyName"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.storage/storageaccounts";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/cloud-shell-storage-usgovvirginia/providers/microsoft.storage/storageaccounts/csu10032918be52e6de";"csu10032918be52e6de";"usgovvirginia";"@{ms-resource-usage=azure-cloud-shell}";"1/11/2023 8:10:23 PM";"1/11/2023 8:20:44 PM";"failed";"st, stvm";"Storage account, VM storage account"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.storage/storageaccounts";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/cloud-shell-storage-usgovvirginia/providers/microsoft.storage/storageaccounts/csu10032918be5a14db";"csu10032918be5a14db";"usgovvirginia";"@{ms-resource-usage=azure-cloud-shell}";"11/28/2022 5:06:43 PM";"11/28/2022 5:17:04 PM";"failed";"st, stvm";"Storage account, VM storage account"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.storage/storageaccounts";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/cloud-shell-storage-usgovvirginia/providers/microsoft.storage/storageaccounts/csu10032918bf05e95f";"csu10032918bf05e95f";"usgovvirginia";"@{ms-resource-usage=azure-cloud-shell}";"2/6/2023 3:17:20 PM";"2/6/2023 3:27:42 PM";"failed";"st, stvm";"Storage account, VM storage account"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.storage/storageaccounts";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/cloud-shell-storage-usgovvirginia/providers/microsoft.storage/storageaccounts/csu10032918bf6be19e";"csu10032918bf6be19e";"usgovvirginia";"@{ms-resource-usage=azure-cloud-shell}";"6/1/2023 12:30:10 PM";"6/1/2023 12:40:29 PM";"failed";"st, stvm";"Storage account, VM storage account"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.edgeorder/orderitems";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/defaultresourcegroup-usbn1/providers/microsoft.edgeorder/orderitems/socomteamdemounithome-01";"socomteamdemounithome-01";"usgovvirginia";"";"4/26/2023 5:38:17 PM";"4/26/2023 5:48:49 PM";"n/a";"n/a";"n/a"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.storage/storageaccounts";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/defaultresourcegroup-usbn1/providers/microsoft.storage/storageaccounts/cloudshell681358";"cloudshell681358";"usgovvirginia";"@{ms-resource-usage=azure-cloud-shell}";"10/3/2022 3:32:27 PM";"10/3/2022 3:42:48 PM";"failed";"st, stvm";"Storage account, VM storage account"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.operationalinsights/workspaces";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/defaultresourcegroup-usgv/providers/microsoft.operationalinsights/workspaces/defaultworkspace-964c406a-1019-48d1-a927-9461123de233-usgv";"defaultworkspace-964c406a-1019-48d1-a927-9461123de233-usgv";"usgovvirginia";;"1/3/2023 3:53:29 PM";"1/3/2023 4:03:31 PM";"failed";"log-";"Log Analytics workspace"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.operationsmanagement/solutions";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/defaultresourcegroup-usgv/providers/microsoft.operationsmanagement/solutions/containerinsights(defaultworkspace-964c406a-1019-48d1-a927-9461123de233-usgv)";"containerinsights(defaultworkspace-964c406a-1019-48d1-a927-9461123de233-usgv)";"usgovvirginia";;"4/20/2023 1:26:53 PM";"4/20/2023 1:36:56 PM";"n/a";"n/a";"n/a"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.operationsmanagement/solutions";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/defaultresourcegroup-usgv/providers/microsoft.operationsmanagement/solutions/security(defaultworkspace-964c406a-1019-48d1-a927-9461123de233-usgv)";"security(defaultworkspace-964c406a-1019-48d1-a927-9461123de233-usgv)";"usgovvirginia";;"1/3/2023 3:54:08 PM";"1/3/2023 4:04:11 PM";"n/a";"n/a";"n/a"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.operationsmanagement/solutions";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/defaultresourcegroup-usgv/providers/microsoft.operationsmanagement/solutions/sqladvancedthreatprotection(defaultworkspace-964c406a-1019-48d1-a927-9461123de233-usgv)";"sqladvancedthreatprotection(defaultworkspace-964c406a-1019-48d1-a927-9461123de233-usgv)";"usgovvirginia";;"1/3/2023 3:54:11 PM";"1/3/2023 4:04:15 PM";"n/a";"n/a";"n/a"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.operationsmanagement/solutions";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/defaultresourcegroup-usgv/providers/microsoft.operationsmanagement/solutions/sqlvulnerabilityassessment(defaultworkspace-964c406a-1019-48d1-a927-9461123de233-usgv)";"sqlvulnerabilityassessment(defaultworkspace-964c406a-1019-48d1-a927-9461123de233-usgv)";"usgovvirginia";;"1/3/2023 3:54:11 PM";"1/3/2023 4:04:12 PM";"n/a";"n/a";"n/a"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.azurestack/linkedsubscriptions";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/edge_test/providers/microsoft.azurestack/linkedsubscriptions/7eb0d0a5-c937-4c81-446d-90e7f3320108";"7eb0d0a5-c937-4c81-446d-90e7f3320108";"usgovvirginia";;"5/6/2023 7:00:46 PM";"5/6/2023 7:10:49 PM";"n/a";"n/a";"n/a"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.databoxedge/databoxedgedevices";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/edge_test/providers/microsoft.databoxedge/databoxedgedevices/sofweekdemo";"sofweekdemo";"usgovvirginia";"";"4/27/2023 7:48:10 PM";"4/27/2023 7:58:15 PM";"n/a";"n/a";"n/a"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.edgeorder/addresses";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/edge_test/providers/microsoft.edgeorder/addresses/home";"home";"usgovvirginia";"";"2/17/2023 7:12:50 PM";"2/17/2023 7:23:14 PM";"n/a";"n/a";"n/a"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.edgeorder/orderitems";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/edge_test/providers/microsoft.edgeorder/orderitems/socomunit3home-01";"socomunit3home-01";"usgovvirginia";"";"2/17/2023 7:12:50 PM";"2/17/2023 7:23:14 PM";"n/a";"n/a";"n/a"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.keyvault/vaults";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/edge_test/providers/microsoft.keyvault/vaults/ase-sofweekdem-43bd6bcf6";"ase-sofweekdem-43bd6bcf6";"usgovvirginia";"@{dbe-resource=SOFWeekDemo}";"5/3/2023 12:57:41 PM";"5/3/2023 1:07:43 PM";"failed";"kv-";"Key vault"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.storage/storageaccounts";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/edge_test/providers/microsoft.storage/storageaccounts/asekvlogsase769f5905dbc2";"asekvlogsase769f5905dbc2";"usgovvirginia";"@{key-vault=ase-SOFWeekDem-43bd6bcf6}";"5/3/2023 12:57:49 PM";"5/3/2023 1:08:08 PM";"failed";"st, stvm";"Storage account, VM storage account"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.sql/servers";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/jldwsharkresourcegrop/providers/microsoft.sql/servers/jldwsharksqlserver";"jldwsharksqlserver";"usgovvirginia";"";"9/20/2022 6:15:10 PM";"6/18/2023 3:41:47 PM";"failed";"sqldw-, sql-";"Azure SQL Data Warehouse, Azure SQL Database server"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.sql/servers/databases";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/jldwsharkresourcegrop/providers/microsoft.sql/servers/jldwsharksqlserver/databases/jldwmaintenance";"jldwsharksqlserver/jldwmaintenance";"usgovvirginia";"@{client=SQLShaxk}";"9/20/2022 6:16:23 PM";"6/18/2023 3:42:46 PM";"failed";"sqlstrdb-, sqldb-";"SQL Server Stretch Database, Azure SQL database"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.sql/servers/databases";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/jldwsharkresourcegrop/providers/microsoft.sql/servers/jldwsharksqlserver/databases/master";"jldwsharksqlserver/master";"usgovvirginia";;"9/20/2022 6:16:42 PM";"6/18/2023 3:42:17 PM";"failed";"sqlstrdb-, sqldb-";"SQL Server Stretch Database, Azure SQL database"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.network/networkwatchers";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/networkwatcherrg/providers/microsoft.network/networkwatchers/networkwatcher_usgovvirginia";"networkwatcher_usgovvirginia";"usgovvirginia";;"2/6/2023 3:22:35 PM";"2/6/2023 3:32:37 PM";"failed";"nw-";"Network Watcher"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.operationalinsights/workspaces";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/vetter-demo/providers/microsoft.operationalinsights/workspaces/vetterdemolaws";"vetterdemolaws";"usgovvirginia";"";"6/16/2023 1:35:51 PM";"6/16/2023 1:45:54 PM";"failed";"log-";"Log Analytics workspace"
"964c406a-1019-48d1-a927-9461123de233";"80c5c29b-f6c2-457b-af54-603a8d840878/964c406a-1019-48d1-a927-9461123de233";"microsoft.operationsmanagement/solutions";"/subscriptions/964c406a-1019-48d1-a927-9461123de233/resourcegroups/vetter-demo/providers/microsoft.operationsmanagement/solutions/securityinsights(vetterdemolaws)";"securityinsights(vetterdemolaws)";"usgovvirginia";;"6/16/2023 1:36:36 PM";"6/16/2023 1:46:39 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.cognitiveservices/accounts";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/andy-mag-experiments/providers/microsoft.cognitiveservices/accounts/ame-cogservices";"ame-cogservices";"usgovvirginia";"";"8/11/2022 6:35:26 PM";"8/11/2022 6:45:28 PM";"failed";"cog-";"Azure Cognitive Services"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.storage/storageaccounts";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/andy-mag-experiments/providers/microsoft.storage/storageaccounts/ameblobstore";"ameblobstore";"usgovvirginia";"@{ms-resource-usage=azure-cloud-shell}";"8/11/2022 6:38:49 PM";"8/11/2022 6:49:11 PM";"failed";"st, stvm";"Storage account, VM storage account"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.operationalinsights/workspaces";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/anoa-usgovvirginia-dev-logging-rg/providers/microsoft.operationalinsights/workspaces/anoa-usgovvirginia-dev-logging-log";"anoa-usgovvirginia-dev-logging-log";"usgovvirginia";"@{organization=anoa; templateVersion=v1.0; deployEnvironment=dev; deploymentType=NoOpsBicep; region=USGovVirginia; deploymentDate=2023-01-06 17:22:27}";"1/6/2023 5:24:30 PM";"1/6/2023 5:34:31 PM";"failed";"log-";"Log Analytics workspace"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.operationsmanagement/solutions";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/anoa-usgovvirginia-dev-logging-rg/providers/microsoft.operationsmanagement/solutions/azureactivity(anoa-usgovvirginia-dev-logging-log)";"azureactivity(anoa-usgovvirginia-dev-logging-log)";"usgovvirginia";;"1/6/2023 5:24:49 PM";"1/6/2023 5:34:51 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.operationsmanagement/solutions";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/anoa-usgovvirginia-dev-logging-rg/providers/microsoft.operationsmanagement/solutions/changetracking(anoa-usgovvirginia-dev-logging-log)";"changetracking(anoa-usgovvirginia-dev-logging-log)";"usgovvirginia";;"1/6/2023 5:24:51 PM";"1/6/2023 5:34:53 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.operationsmanagement/solutions";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/anoa-usgovvirginia-dev-logging-rg/providers/microsoft.operationsmanagement/solutions/containerinsights(anoa-usgovvirginia-dev-logging-log)";"containerinsights(anoa-usgovvirginia-dev-logging-log)";"usgovvirginia";;"1/6/2023 5:24:49 PM";"1/6/2023 5:34:53 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.operationsmanagement/solutions";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/anoa-usgovvirginia-dev-logging-rg/providers/microsoft.operationsmanagement/solutions/keyvaultanalytics(anoa-usgovvirginia-dev-logging-log)";"keyvaultanalytics(anoa-usgovvirginia-dev-logging-log)";"usgovvirginia";;"1/6/2023 5:24:49 PM";"1/6/2023 5:34:50 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.operationsmanagement/solutions";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/anoa-usgovvirginia-dev-logging-rg/providers/microsoft.operationsmanagement/solutions/security(anoa-usgovvirginia-dev-logging-log)";"security(anoa-usgovvirginia-dev-logging-log)";"usgovvirginia";;"1/6/2023 5:24:51 PM";"1/6/2023 5:34:52 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.operationsmanagement/solutions";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/anoa-usgovvirginia-dev-logging-rg/providers/microsoft.operationsmanagement/solutions/securityinsights(anoa-usgovvirginia-dev-logging-log)";"securityinsights(anoa-usgovvirginia-dev-logging-log)";"usgovvirginia";;"1/6/2023 5:24:49 PM";"1/6/2023 5:34:50 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.operationsmanagement/solutions";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/anoa-usgovvirginia-dev-logging-rg/providers/microsoft.operationsmanagement/solutions/servicemap(anoa-usgovvirginia-dev-logging-log)";"servicemap(anoa-usgovvirginia-dev-logging-log)";"usgovvirginia";;"1/6/2023 5:24:49 PM";"1/6/2023 5:34:50 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.operationsmanagement/solutions";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/anoa-usgovvirginia-dev-logging-rg/providers/microsoft.operationsmanagement/solutions/sqlassessment(anoa-usgovvirginia-dev-logging-log)";"sqlassessment(anoa-usgovvirginia-dev-logging-log)";"usgovvirginia";;"1/6/2023 5:24:49 PM";"1/6/2023 5:34:50 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.operationsmanagement/solutions";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/anoa-usgovvirginia-dev-logging-rg/providers/microsoft.operationsmanagement/solutions/updates(anoa-usgovvirginia-dev-logging-log)";"updates(anoa-usgovvirginia-dev-logging-log)";"usgovvirginia";;"1/6/2023 5:24:49 PM";"1/6/2023 5:34:50 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.operationsmanagement/solutions";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/anoa-usgovvirginia-dev-logging-rg/providers/microsoft.operationsmanagement/solutions/vminsights(anoa-usgovvirginia-dev-logging-log)";"vminsights(anoa-usgovvirginia-dev-logging-log)";"usgovvirginia";;"1/6/2023 5:24:49 PM";"1/6/2023 5:34:52 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.storage/storageaccounts";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/anoa-usgovvirginia-dev-logging-rg/providers/microsoft.storage/storageaccounts/devstloggingbhqhgmyq4xz";"devstloggingbhqhgmyq4xz";"usgovvirginia";"@{organization=anoa; templateVersion=v1.0; deployEnvironment=dev; deploymentType=NoOpsBicep; region=USGovVirginia; deploymentDate=2023-01-06 17:22:27}";"1/6/2023 5:24:29 PM";"1/6/2023 5:34:56 PM";"failed";"st, stvm";"Storage account, VM storage account"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.compute/disks";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/arie_avd/providers/microsoft.compute/disks/avd-arieavd-1_osdisk_1_4fc5f4efc9694f20902fd65c9bfc7a51";"avd-arieavd-1_osdisk_1_4fc5f4efc9694f20902fd65c9bfc7a51";"usgovvirginia";"";"5/2/2022 3:08:01 PM";"5/2/2022 3:18:01 PM";"failed";"disk, osdisk";"Managed disk (data), Managed disk (OS)"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.compute/disks";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/arie_avd/providers/microsoft.compute/disks/avd-arieavd-2_osdisk_1_fdb4214e9f0a450098ed516ecd82694c";"avd-arieavd-2_osdisk_1_fdb4214e9f0a450098ed516ecd82694c";"usgovvirginia";"";"5/2/2022 3:07:55 PM";"5/2/2022 3:17:56 PM";"failed";"disk, osdisk";"Managed disk (data), Managed disk (OS)"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.compute/virtualmachines";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/arie_avd/providers/microsoft.compute/virtualmachines/avd-arieavd-1";"avd-arieavd-1";"usgovvirginia";"";"5/2/2022 3:07:59 PM";"5/2/2022 3:22:08 PM";"failed";"vm";"Virtual machine"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.compute/virtualmachines/extensions";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/arie_avd/providers/microsoft.compute/virtualmachines/avd-arieavd-1/extensions/aadloginforwindows";"avd-arieavd-1/aadloginforwindows";"usgovvirginia";;"5/2/2022 3:20:40 PM";"5/2/2022 3:32:00 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.compute/virtualmachines/extensions";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/arie_avd/providers/microsoft.compute/virtualmachines/avd-arieavd-1/extensions/install-powershell-modules";"avd-arieavd-1/install-powershell-modules";"usgovvirginia";;"5/2/2022 3:22:17 PM";"5/2/2022 3:35:34 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.compute/virtualmachines/extensions";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/arie_avd/providers/microsoft.compute/virtualmachines/avd-arieavd-1/extensions/microsoft.powershell.dsc";"avd-arieavd-1/microsoft.powershell.dsc";"usgovvirginia";;"5/2/2022 3:12:01 PM";"5/2/2022 3:48:31 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.compute/virtualmachines";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/arie_avd/providers/microsoft.compute/virtualmachines/avd-arieavd-2";"avd-arieavd-2";"usgovvirginia";"";"5/2/2022 3:07:53 PM";"5/2/2022 3:21:50 PM";"failed";"vm";"Virtual machine"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.compute/virtualmachines/extensions";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/arie_avd/providers/microsoft.compute/virtualmachines/avd-arieavd-2/extensions/aadloginforwindows";"avd-arieavd-2/aadloginforwindows";"usgovvirginia";;"5/2/2022 3:20:40 PM";"5/2/2022 3:31:55 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.compute/virtualmachines/extensions";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/arie_avd/providers/microsoft.compute/virtualmachines/avd-arieavd-2/extensions/install-powershell-modules";"avd-arieavd-2/install-powershell-modules";"usgovvirginia";;"5/2/2022 3:22:17 PM";"5/2/2022 3:34:39 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.compute/virtualmachines/extensions";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/arie_avd/providers/microsoft.compute/virtualmachines/avd-arieavd-2/extensions/microsoft.powershell.dsc";"avd-arieavd-2/microsoft.powershell.dsc";"usgovvirginia";;"5/2/2022 3:12:01 PM";"5/2/2022 3:48:23 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.containerinstance/containergroups";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/arie_avd/providers/microsoft.containerinstance/containergroups/arietestgpu";"arietestgpu";"usgovvirginia";"";"11/15/2022 11:17:30 AM";"11/15/2022 11:28:05 AM";"failed";"ci";"Container instance"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.desktopvirtualization/applicationgroups";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/arie_avd/providers/microsoft.desktopvirtualization/applicationgroups/hp-avd-arieavd-dag";"hp-avd-arieavd-dag";"usgovvirginia";"";"5/2/2022 3:07:28 PM";"5/2/2022 3:17:31 PM";"n/a";"n/a";"n/a"
"a3ad3fff-f3c5-46cf-ac18-d384307648f8";"80c5c29b-f6c2-457b-af54-603a8d840878/a3ad3fff-f3c5-46cf-ac18-d384307648f8";"microsoft.desktopvirtualization/hostpools";"/subscriptions/a3ad3fff-f3c5-46cf-ac18-d384307648f8/resourcegroups/arie_avd/providers/microsoft.desktopvirtualization/hostpools/hp-avd-arieavd";"hp-avd-arieavd";"usgovvirginia";"";"5/2/2022 3:07:25 PM";"5/2/2022 3:17:26 PM";"n/a";"n/a";"n/a"
